File ID,Transcript,Duration (s),Word Count
Kelantan_002_005_002_043,hoo ija pahtu pulutnyo wano meroh make nge nise,4.5173125,9
Kelantan_002_005_002_045,mace sante jolo hok wano ija tuh deh,3.9881875,8
Kelantan_002_005_002_047,jolo kot sebak ore tok rajin buwak,2.1783125,7
Kelantan_002_005_002_049,donde,1.337125,1
Kelantan_002_005_002_051,hoo hoo,1.49975,2
Kelantan_002_005_002_053,hoo ore ingak lagi maso bule maso bule poso ore suko make onde-onde t,4.2565,14
Kelantan_002_005_002_055,donde,1.463625,1
Kelantan_002_005_002_057,donde,1.264875,1
Kelantan_002_005_002_059,donde nanko pahtu teri mandi,2.54775,5
Kelantan_002_005_002_060,bule poso banyok bbena deh,2.19575,5
Kelantan_002_005_002_062,mmm,1.138375,1
Kelantan_002_005_002_064,manih,0.8673125,1
Kelantan_002_005_002_065,gak kuweh alik kito manih blako ore la kato bagi ore lain la oyak nyo ore-ore luar la kea,5.8703125,19
Kelantan_002_005_002_066,arituh ore ingat skalo ore gi nih gapo program anak akat di pehe deh,5.1403125,14
Kelantan_002_005_002_067,pahtu mok mok akat ore dio tanyo lah ore eh meme ore klate nih suko make kuweh manih-manih ko tanyo ore gitu,7.1086875,22
Kelantan_002_005_002_069,kuweh cukup manih masok hok lain tak dok la manih senggoti bagi ore sendiri la,5.429875,15
Kelantan_002_005_002_071,tawa hebe,0.9360625,2
Kelantan_002_005_002_073,lecah sero,0.968,2
Kelantan_002_005_002_075,dale kuoh kari,1.2625625,3
Kelantan_002_005_002_077,tengok dio mesti ce kea sebak set kito kea make kuweh manih-manih kot,4.880125,13
Kelantan_002_005_002_078,kito bese lagu tuh kot huda,1.73425,6
Kelantan_002_005_002_080,mmm,1.009375,1
Kelantan_002_005_002_082,kuweh itik,1.1559375,2
Kelantan_002_005_002_084,tahi itik ko,1.35125,3
Kelantan_002_005_002_086,ore sero rajin denga tapi ore tok rajin make kot huda,3.1376875,11
Kelantan_002_005_002_087,ore rajin denga la,1.494875,4
Kelantan_002_005_002_089,ni huda,1.30175,2
Kelantan_002_005_002_090,huda,0.7198125,1
Kelantan_002_005_002_092,huda,0.8954375,1
Kelantan_002_005_002_094,maso gapo maso sain ore tune tuh kea,3.0606875,8
Kelantan_002_005_002_095,pahtu hok jate tuh dio wok maghi lah bendo manih,3.088875,10
Kelantan_002_005_002_096,dio namo kuih tok tahulah kuih ko gapo tapi ore raso supo kuih gapo dio pangge jarum emah,4.8468125,18
Kelantan_002_005_002_098,manih kea,1.3641875,2
Kelantan_002_005_002_100,manih letting po siro gulo,2.1521875,5
Kelantan_002_005_002_102,ha ha,1.139625,2
Kelantan_002_005_002_104,manih lah,1.269875,2
Kelantan_002_005_002_105,ore try make lekak tekok manih dooh nok oyak nyo,3.433625,10
Kelantan_002_005_002_107,siro gulo ore sero kuweh go tuh,2.2304375,7
Kelantan_002_005_002_109,meme serupo gulo sunggoh la make tuh sero supo make gulo buke make jarum emah dok make gulo,7.0080625,18
Kelantan_002_005_002_111,ah pulut pulut gapo doh puluh pa pulut pagi hoo pulut pagi ko huda pangge gapo,5.1771875,16
Kelantan_002_005_002_113,hoo ado nyo sedak la,2.214125,5
Kelantan_002_005_002_115,oloh sedaknyo,1.46525,2
Kelantan_002_005_002_117,ni kalu sero nok tengok kuweh pelik-pelik kea huda kea ni huda gi nuh mano pasa siti khadijoh kota bharu kea,7.624875,21
Kelantan_002_005_002_118,banyok,1.625,1
Kelantan_002_005_002_120,tepung,0.7651875,1
Kelantan_002_005_002_122,tepung boko,1.3191875,2
Kelantan_002_005_002_123,gano doh kuweh tepung boko,1.901125,5
Kelantan_002_005_002_125,inti nyo buh nise,2.1231875,4
Kelantan_002_005_002_127,eh ore rajin dengaore rajin penoh make tapi ore tok baye rupo dio lagu mano ore lupo doh huda saya sudah lupa huda,6.1469375,23
Kelantan_002_005_002_129,ah ingak doh ingak doh dio buh nyo nise dale,3.4133125,10
Kelantan_002_005_002_131,hoo sedak,0.9768125,2
Kelantan_002_005_002_132,ho sedak sedak,1.45125,3
Kelantan_002_005_002_133,tapi payoh nok jupo sini kuweh gitu,2.605,7
Kelantan_002_005_002_135,sedak ko dok sedak supo ore klate wak ke dok,2.562875,10
Kelantan_002_005_002_137,hoo,1.05825,1
Kelantan_002_005_002_139,hoo pasa tupat ado huda rajin gi pasa tupat ado jugok situ,4.163625,12
Kelantan_002_005_002_141,hoo,0.862875,1
Kelantan_002_005_002_143,ore tok rajin gih pulok tereh mugo jaoh nge umo ore situ,3.197125,12
Kelantan_002_005_002_145,mmm,0.5535625,1
Kelantan_002_005_002_147,bule poso,1.416375,2
Kelantan_002_005_002_149,huda nih goni so lagi huda,2.214125,6
Kelantan_002_005_002_151,nasik krabu,1.0256875,2
Kelantan_002_005_002_153,sedak,1.2535625,1
Kelantan_002_005_002_155,mano keda dio,1.7604375,3
Kelantan_002_005_002_157,hoo hoo hoo rajin rajin rajin,2.3118125,6
Kelantan_002_005_002_159,ore kato sedak,1.0884375,3
Kelantan_002_005_002_160,hoo,1.083,1
Kelantan_002_005_002_162,sedak sedak,0.79675,2
Kelantan_002_005_002_164,mmm,0.7489375,1
Kelantan_002_005_002_166,hoo,0.928,1
Kelantan_002_005_002_168,dok tape hoo,1.6495625,3
Kelantan_002_005_002_170,sedak nyo huda pulut nge tape,3.054875,6
Kelantan_002_005_002_173,oh musim panah-panah gak brehi bbena tuh gih beli air abc tuh,4.759125,12
Kelantan_002_005_002_175,tok hile jugok bbena,1.686125,4
Kelantan_002_005_002_176,tapi gak nok maso maso panah dok kelip kelip-panas kelip-kelip kelip-kelip,4.0538125,11
Kelantan_002_005_002_177,caghi caghi air batu mulo-mulo abc mulo-mulo,3.181125,7
Kelantan_002_005_002_179,nok minum air panah sokmo,1.4686875,5
Kelantan_002_005_002_181,ubi kayu rebuh huda,2.58175,4
Kelantan_002_005_002_183,cicoh nge nyo,1.98625,3
Kelantan_002_005_002_184,tok pun make denge ike kerin,2.7839375,6
Kelantan_002_005_002_186,buwak air kopi,1.6994375,3
Kelantan_002_005_002_188,pulut go pulut ike kerin ko pulut duriye,2.8009375,8
Kelantan_002_005_002_190,pulut ike kerin sedak nyo,2.0898125,5
Kelantan_002_005_002_192,ike kerin hok kecik-kecik pulop huda,1.9699375,6
Kelantan_002_005_002_194,meme banyok,1.3554375,2
Kelantan_002_005_002_195,nok crito tok abih ore sero,2.58175,6
Kelantan_002_005_002_197,pahtu kito duk jaoh-jaoh pulo ore sebut go tuh nok make go tuh,3.69475,13
Kelantan_002_005_002_199,padaha sini payoh nok caghikelik kapung baru la buleh caghi,4.0809375,10
Kelantan_002_005_002_201,nasi dage,1.35125,2
Kelantan_002_005_002_202,pahtu,1.2139375,1
Kelantan_002_005_002_204,tape pulut,1.18275,2
Kelantan_002_005_002_206,sedak,0.68375,1
Kelantan_002_005_002_207,pahtu gi beli mano,1.3024375,4
Kelantan_002_005_002_209,mano,0.7651875,1
Kelantan_002_005_002_211,hoo,1.1070625,1
Kelantan_002_005_002_213,nge nise,1.2373125,2
Kelantan_002_005_002_214,nise ore rajin cicoh denge go tuh samba ike,3.1746875,9
Kelantan_002_005_002_216,tupat tuh tawa,1.807125,3
Kelantan_002_005_002_218,mmm,0.521,1
Kelantan_002_005_002_220,hoo dio sero nih huda lemok-lemok kea,2.6369375,7
Kelantan_002_005_002_221,maso maso ore ore tengok lah mok ore wak tuh,3.54975,10
Kelantan_002_005_002_222,ah wak tupat tuh dio capur sante dio buboh jugo la gulo bagi raso manih-manih sikit,6.1590625,16
Kelantan_002_005_002_224,banyok makene kelate tok abih nok bile,3.0281875,7
Kelantan_002_006_001_002,amra oh amra amra rajin dok tengok go tuh hmm ore main dikir barak,5.8630625,14
Kelantan_002_006_001_004,nih ade kea dio oyak uhm gapo kalu dikir barak tuh kayo sungguh negri kelate kayo denge seni budayo,10.340125,19
Kelantan_002_006_001_005,ha,1.6965,1
Kelantan_002_006_001_006,hoo meme kelate oloh toksoh oyak la tempak menne kalu blako tuh nih gelangge seni gelangge seni,6.9565625,17
Kelantan_002_006_001_007,ah gelangge seni tuh setiak ari rabu kalu tok silap lah,4.647625,11
Kelantan_002_006_001_008,kalu tok silap huda lah dio bukok la gelangge seni tuh untuk ore-ore,4.3945625,13
Kelantan_002_006_001_010,hoo kade-kade pelacung kea gih,2.9296875,5
Kelantan_002_006_001_011,hoo gih la tengok situ kalu nok tahu budayo-budayo kelat,4.6175,10
Kelantan_002_006_001_012,mace-mace jenih ado mok yong ado tapi main tteri huda tok tahu kalu,4.3216875,13
Kelantan_002_006_001_013,sebak tteri kea main tteri tu,2.73925,6
Kelantan_002_006_001_014,biasonyo nok ubak ore sakit amra tahu tteri tu gapo,3.832,10
Kelantan_002_006_001_016,hoooiyo mace mmujo la,2.5935,4
Kelantan_002_006_001_017,bbena ore tok suko,1.5238125,4
Kelantan_002_006_001_019,nih iyo maghi kot nih kot pattani lagi iyo alik siye tapi gak dio wok maghi ko klate jadi klate pon ambiklah,8.0006875,22
Kelantan_002_006_001_020,nih sebak ore dulu kea rama kea ore siye duk alik klate ore selate pun ado nih,4.758125,17
Kelantan_002_006_001_021,sapa ko arinih kea ado kea hok nikoh bbini nge ore berlaki berlaki,4.689,13
Kelantan_002_006_001_023,hoo oh amra duk tupat ko,3.136125,6
Kelantan_002_006_001_025,hoo tuh la ore kato,1.974375,5
Kelantan_002_006_001_027,ore pon tok tahu munkin jugok ore nih silah kot nuh ko,3.3325,12
Kelantan_002_006_001_028,ore tok tahu tapi kalu stahu ore la tak dop kot siye,5.2695,12
Kelantan_002_006_001_030,ore ni kot,1.7766875,3
Kelantan_002_006_001_031,ah ore duduk tengoh-tengoh doh kea yolo doh amra kot nuh kea,5.3014375,12
Kelantan_002_006_001_032,tuh la ore kato sebak arituh ore tengok ore main tteri mandi,3.9016875,12
Kelantan_002_006_001_033,oh lupo la,1.4605625,3
Kelantan_002_006_001_034,eh main tteri madi pulop doh,3.02525,6
Kelantan_002_006_001_035,main gapo,1.560375,2
Kelantan_002_006_001_036,main tteri la tteri mandi pulop doh,3.53475,7
Kelantan_002_006_001_037,main tteri dok nok oyak ko avera supo mmujo,3.02875,9
Kelantan_002_006_001_039,dio sebuk mace-mace tujuh go tuh lah go ni lah putteri go tuh lah putera go tuh lah sunggoh,6.2665,19
Kelantan_002_006_001_040,meme hoo pemujo tapi hok hok ore takuk la takuk jugok tengok sebak,5.8941875,13
Kelantan_002_006_001_041,gapo hok ore sakik tuh mulo-mulo dio duk terbaring doktok rok nok bangun lah,4.076125,14
Kelantan_002_006_001_042,baye kea bilo dio seru tuh kea,2.3246875,7
Kelantan_002_006_001_043,putteri tu bangun buleh jogek,2.0061875,5
Kelantan_002_006_001_045,hoo,1.518,1
Kelantan_002_006_001_046,meme ore sero kade-kade dok,2.7288125,5
Kelantan_002_006_001_047,tahu lah amra tok reti nok oyak tapi kalu go tuh ore tok minak mano lah kalu,5.06975,17
Kelantan_002_006_001_049,ha mok yong gapo mak yong tu tok erti tengok lagi tapi kalu ade ore kato mok yong tok molek,5.720875,20
Kelantan_002_006_001_050,hoo kate mace mmujo jugok mok yong,3.5511875,7
Kelantan_002_006_001_051,tapi tok tahulah sebak rama mok yong ade jah ore dok nari mok yong,5.3420625,14
Kelantan_002_006_001_053,woyong kulit,2.643125,2
Kelantan_002_006_001_054,amra rajin gi tengok woyong kulit,2.866,6
Kelantan_002_006_001_056,hoo sebak amra suluh kot blake dok,3.28,7
Kelantan_002_006_001_057,suluh blake pahtu gak nati go tuh pun,2.1654375,8
Kelantan_002_006_001_059,bunyi meme,0.9535,2
Kelantan_002_006_001_061,ha wok yoh nge tuk dekar deh,3.454,7
Kelantan_002_006_001_063,hoo sunggoh bbena nyo gapo ore kato budayo gituh oh ore kato situlah hok kayo nyo kito,6.0665625,17
Kelantan_002_006_001_064,kayo nge budayo,1.68775,3
Kelantan_002_006_001_066,kalu ore denga dikir barak mano sohih doh ore kato klate,3.7258125,11
Kelantan_002_006_001_067,sebak gapo sebak mano ado negeri lain,3.7895,7
Kelantan_002_006_001_068,mace baru nih kea ado tading dikir barak perikat kebasae keamace-mace negeri ado,4.569875,13
Kelantan_002_006_001_070,hoo meme la,1.9106875,3
Kelantan_002_006_001_072,ho meme laiyo-iyo keno blaja dulu,3.0550625,6
Kelantan_002_006_001_073,meme wi dale sungguh nok,1.5184375,5
Kelantan_002_006_001_074,kalu meme nok betul nok jadi tok joro ko meme nok,3.385625,11
Kelantan_002_006_001_075,nok jadi gapo tuke karut ko meme hoo kato betul-betul ngaji dulu,4.6570625,12
Kelantan_002_006_001_076,baru buleh kecek betul-betul dok  baru ore kato pekat kelat molek ha gitu,5.643875,13
Kelantan_002_006_001_078,eh munkin jugok kalu dio duduk klate lamo,3.694,8
Kelantan_002_006_001_079,munkin jugok dio duduk klate lamo,1.5853125,6
Kelantan_002_006_001_081,po siye,1.464875,2
Kelantan_002_006_001_083,tuh lah ore kato gapo selain  daripado dikir barak nih gapo ore panggil wa main wa wa bule tu la,7.2175625,20
Kelantan_002_006_001_084,tengok ore klate ado,1.68775,4
Kelantan_002_006_001_086,hoo nok oyak nyo gano,3.4349375,5
Kelantan_002_006_001_087,eh buke nyanyi nok oyak,2.4018125,5
Kelantan_002_006_001_088,oyak,1.6138125,1
Kelantan_002_006_001_090,hoo nok oyak nyo wa bule nih,2.3565,7
Kelantan_002_006_001_091,nok oyak nyo kito ni time main main sunggoh,3.1405,9
Kelantan_002_006_001_092,gasing ado wa ado,3.117125,4
Kelantan_002_006_001_093,ado musim dio kalu musim lepah abih ore kato lepah abih ore gapo,5.4024375,13
Kelantan_002_006_001_094,eh cedong gak,2.069875,3
Kelantan_002_006_001_096,ah abih cedong padi gak padi main wa musim main wa pulok ha,4.5538125,13
Kelantan_002_006_001_098,eh tapi nih musim boh doh  amra,3.566625,7
Kelantan_002_006_001_099,nih musim huje boh,1.7835625,4
Kelantan_002_006_001_101,ado mat salleh kiro ado,3.43925,5
Kelantan_002_006_001_103,hoo tuh ore kato kalu berselerok luar loni nih gapo wa,5.1795,11
Kelantan_002_006_001_104,tok nih ore kato hok wa sungguh-sungguh wa ore jame dulu buwak,4.9806875,12
Kelantan_002_006_001_105,hok betul-betul pilih kayu pilih kayu pulop pilih buloh dok,4.0504375,10
Kelantan_002_006_001_106,jenih buloh pulop buloh meme,2.4608125,5
Kelantan_002_006_001_107,betul-betul ado kualiti dio baru buleh buwak wa baru ore kato naik,4.915375,12
Kelantan_002_006_001_108,ado gapo,1.0928125,2
Kelantan_002_006_001_109,eh ni gapo doh,1.2030625,4
Kelantan_002_006_001_111,biso jugo ore buwat wa,3.0570625,5
Kelantan_002_006_001_113,hoo sebak berak,1.9425,3
Kelantan_002_006_001_115,dok dok nihgo tuh bbena nyo dio kisik buloh tuh,4.156375,10
Kelantan_002_006_001_116,kisik buloh wi haluh wi gapo ore kato takdok takdok masaloh di buluh kisik molek hoo,7.569625,16
Kelantan_002_006_001_118,tuh nok oyak nyo seni-seni hok ore jame jame dulu tuh kea dok,4.0104375,13
Kelantan_002_006_001_119,tapi ore tengok la loni ado hok jenih budok-budok mudo jame loni hok gilo ko wa jenih sunggoh wak,7.2605625,19
Kelantan_002_006_001_121,tengok budok loni mano mapu kalu main wa ado jah pade tengoh-tengoh pade ade hok main wa budok-budok,7.5153125,18
Kelantan_002_006_001_123,hoo biso jugok amra main wa,3.2246875,6
Kelantan_002_006_001_125,tuh lah bbena dok kalu misale budok-budok jame loni kito keno galok kea dio gapo main dok,6.6535625,17
Kelantan_002_006_001_127,hoo main bola sebak apo sebak saye kalu sume tinggal warise ore kato,5.696125,13
Kelantan_002_006_001_128,ni la tak dok la mugo lain seni budayo kito lah ni blako,5.09675,13
Kelantan_002_006_001_130,gapo dio nok oyak gapo budayo gapo hok ado hoo sayela,4.798125,11
Kelantan_002_006_001_132,hoo tuh la kito nih ore mudo loni kito keno pakak-pakak dok,4.9359375,12
Kelantan_002_006_001_133,pakak gapo ore kato tunjuk gapo hok kito ado,3.9241875,9
Kelantan_002_006_002_002,supo rajin,1.6714375,2
Kelantan_002_006_002_004,yolo budayo seni budayo kito tuh kea,3.2606875,7
Kelantan_002_006_002_006,kota bharu tu ko,1.507,4
Kelantan_002_006_002_008,dio bukok ko ore rama ko,2.13725,6
Kelantan_002_006_002_010,hoo ore rajin ore rajin,2.1036875,5
Kelantan_002_006_002_011,dio dio main denga seruna tuh huda kea,3.212,8
Kelantan_002_006_002_013,hoo tuh lah ore-ore dulu kato tok tahu loni yolo ko dok,3.8925,12
Kelantan_002_006_002_015,alik siye,1.72625,2
Kelantan_002_006_002_017,eh ore ore keturune alik siye alik pattani,4.049,8
Kelantan_002_006_002_019,hoo nenek-nenek nenek moye ore dulu lah,3.5425,7
Kelantan_002_006_002_020,keturune beloh sano,2.250875,3
Kelantan_002_006_002_022,dok,0.8768125,1
Kelantan_002_006_002_023,munkin sebak huda dok jaoh kot mace ore kea sempade nge alik siye,4.824125,13
Kelantan_002_006_002_025,eh eh tteri mandi kuweh,2.95925,5
Kelantan_002_006_002_027,tteri main tteri,1.55575,3
Kelantan_002_006_002_029,eh ore tok rajin tengok lagi huda,2.8749375,7
Kelantan_002_006_002_031,yolo,1.342625,1
Kelantan_002_006_002_033,po mmujo lah,1.479625,3
Kelantan_002_006_002_035,la nok oyak nyo angin tuh kalu ore-ore tuo kapung ore lah dia pangge angin gitu,5.9780625,16
Kelantan_002_006_002_037,ore tok minak kalu stakak dikir barak tuh ore buleh tengoklah,5.9185,11
Kelantan_002_006_002_039,yo,1.45225,1
Kelantan_002_006_002_041,mujo jugolah,1.6988125,2
Kelantan_002_006_002_043,tapi tok rama doh kot loni mace budok-budok mudo pon kito loni mano ado dok blaja bendo,5.5896875,17
Kelantan_002_006_002_044,kalu dikir barak tuh ado lagilah dikir barak woyong kulit,4.0770625,10
Kelantan_002_006_002_045,woyong tteri tu tak doh doh kot ore main,3.025375,9
Kelantan_002_006_002_047,ore rajin gih ore ingak dulu maso kapung ore,2.9866875,9
Kelantan_002_006_002_048,hok budok-budok  uum eh um kot dio maghi progre anok ankat dio mace mitok lah nok tengok,7.3790625,17
Kelantan_002_006_002_049,persembehe woyo kulit pahtu mace ore-ore kapung nih buwak lah pangge ore-ore hok penoh main apo persembehe woyo kulit tuh mace dio taye mula,9.571,24
Kelantan_002_006_002_050,pase skrin besa tengoh pade,1.79675,5
Kelantan_002_006_002_051,pakak tengok ore dea lah tengok ore dea ingak lah,3.1784375,10
Kelantan_002_006_002_053,ha watok gapo,1.9728125,3
Kelantan_002_006_002_056,gapo wok yoh wok yoh namo dio,1.965,7
Kelantan_002_006_002_057,ha,1.103875,1
Kelantan_002_006_002_058,ha,1.3974375,1
Kelantan_002_006_002_059,tahu ore ingak wok yoh,1.6714375,5
Kelantan_002_006_002_060,ore ingak adik ore brehi bbena tengok go tuh,2.520875,9
Kelantan_002_006_002_061,woyo kulit,0.899125,2
Kelantan_002_006_002_062,dio dio suko denga soro wok yoh dio rajin beli cd ore sero dio nok dio nok tengok,6.072,18
Kelantan_002_006_002_063,tapi baguh jugolah kiro mace anok klate anok mudo loni kea kiro ado jugo lah hok tok lupo seni-seni ore-ore dulu hok bawok masuk nyo,9.25375,25
Kelantan_002_006_002_065,mmm,0.8768125,1
Kelantan_002_006_002_066,ore bulih kena ngeri kito melalui tuh la dikir barak tteri,4.8906875,11
Kelantan_002_006_002_068,klate,1.2878125,1
Kelantan_002_006_002_070,tapi tapi tok supo tak supo sero huda,3.6990625,8
Kelantan_002_006_002_071,tok supo nge sebute so sebute dio tuh tok supo denge ore klate hok,4.4740625,14
Kelantan_002_006_002_072,klate klate pekak supo kito sumo nih,2.7400625,7
Kelantan_002_006_002_073,pahtu kemungkine hok masuk dikir barak tuh walaupun dari ngeri lain tapi ore sero asal usul dio ado jugo daroh klate,7.7830625,21
Kelantan_002_006_002_074,kalau tidok mano lah bulih nok nok karuk kot bahaso klate nok jadi tuke karut bahaso klate tak dok ore sero kecual,7.2811875,22
Kelantan_002_006_002_076,tuke karuk,1.5618125,2
Kelantan_002_006_002_078,yolo doh,1.04125,2
Kelantan_002_006_002_080,tok pon mok dio atau pon ayoh dio ore klate kalu eh kalu mace ore luar sunggoh contoh lah ore selangor mok ayok selangor anok dio ore selangor tok munkin kot bulih kecek klate,10.8656875,34
Kelantan_002_006_002_081,po kito mesti ade jugok slack-slack,3.2798125,6
Kelantan_002_006_002_083,hoo hok dok klate lamo tuh lain bezo denga set-set dio kecek klate tok supo kito bunyi siye bunyi pelik joh,10.6725,21
Kelantan_002_006_002_085,main wa,1.4976875,2
Kelantan_002_006_002_089,huda nyanyi,1.233,2
Kelantan_002_006_002_091,dok wa bule deh adik ore panda buwak,2.438625,8
Kelantan_002_006_002_093,cedong,1.068625,1
Kelantan_002_006_002_094,ha,1.31525,1
Kelantan_002_006_002_095,ha cedong cedong padi,1.7400625,4
Kelantan_002_006_002_097,main wa,1.1793125,2
Kelantan_002_006_002_099,main wa pulop dio keno tengok ore sero musim loni musim molek main wa huda sebak musim berangin,5.1786875,18
Kelantan_002_006_002_101,musim tapi kironyo dale bule sekita bule loni lahkiro molek lah main wa,4.837,13
Kelantan_002_006_002_102,huda ingak dok di pata genting dekak denge umoh ore tu kea,4.31025,12
Kelantan_002_006_002_103,rajin buwat pertandingan wa,2.0824375,4
Kelantan_002_006_002_104,buke dale ngeri klate sajo perikat nuh perikat kebangsae antara bangso ore ingat lagi maso ore gih tuh,5.9138125,18
Kelantan_002_006_002_105,ade ore putih maghi tengok pulo ore main wa,3.39,9
Kelantan_002_006_002_106,hoo hoo,1.8928125,2
Kelantan_002_006_002_107,ado mat salleh maghi tengok ore main wa,2.27425,8
Kelantan_002_006_002_109,wa pulop buke po wa hok duk jual loni hok betuk gapo betuk aye betuk burung dok,6.8106875,17
Kelantan_002_006_002_110,buwak wa hok ore-ore tu buwak wa bule wak besa,4.3000625,10
Kelantan_002_006_002_112,mmm,1.0138125,1
Kelantan_002_006_002_114,comei kea comei kea,2.2973125,4
Kelantan_002_006_002_117,tahu bunyi gapo ore tok tahu reti istilah,2.6124375,8
Kelantan_002_006_002_119,mmm,0.8494375,1
Kelantan_002_006_002_120,tengok ore rajin kat umah ore dulu ade sore pok cik tuh dio jo buwak wa,5.68025,16
Kelantan_002_006_002_121,cagho dio buwak tu kea haluh molek teliti sunggoh-sunggoh lapah tu jare,5.6569375,12
Kelantan_002_006_002_122,ah mace setengoh ore kea mace budok-budok belaja buwak wa kea kade kade wak wa tok naik wa,5.6621875,18
Kelantan_002_006_002_123,pok cik,1.0478125,2
Kelantan_002_006_002_124,hoo berat pok cik tuh nok oyak nyo waktu kisik buluh tuh panda,3.9445625,13
Kelantan_002_006_002_126,comei pahtu naik tuh toksoh kiro doh comei panda reko,4.268875,10
Kelantan_002_006_002_127,hiase-hiase tempek luar,2.7471875,3
Kelantan_002_006_002_129,tuh lah jadi wa naik molek tuh,2.2468125,7
Kelantan_002_006_002_131,ore jenih minak jenih minak,2.438625,5
Kelantan_002_006_002_133,yolo iyo ore ingak ore dulu dea ikut adik ore gih main  wa pade depe ngumoh ore tuh,6.2273125,18
Kelantan_002_006_002_134,dio buwak  ha,1.626875,3
Kelantan_002_006_002_135,tapi jo pege tali jah la nok buwak wa tuh tok reti,3.6774375,12
Kelantan_002_006_002_137,dea la jugok ingak main tapi gak loni mugo ado menne lain kea menne hok moden lagi malahlah adik ore tok cagho mano lah wak wa tu,8.5405625,27
Kelantan_002_006_002_139,main mmula maine-maine ore tuo dulu,2.9678125,6
Kelantan_002_006_002_141,jolo doh kito keno sipe kito keno jago molek deh,3.63825,10
Kelantan_002_006_002_143,saye kalu hile ore tok kena lah sikit lagi klate tak dok lah nok oyak,4.57725,15
Kelantan_002_006_002_145,kalu kito tok jago saye molek,2.8496875,6
Kelantan_002_006_002_147,mmm,1.5344375,1
Kelantan_002_006_002_149,yolo doh tok leh buwak banyok buwak sikit sore tak po doh,3.1510625,12
Kelantan_002_006_002_151,seni kito keno jago,2.7674375,4
Kelantan_003_001_001_002,nurul,1.9559375,1
Kelantan_003_001_001_003,loni musim hujan kelate deh,3.8195625,5
Kelantan_003_001_001_004,iyo eh tok tahu ko lah tok tengok brito ko,3.834375,10
Kelantan_003_001_001_005,oloh siye takdok tv kat deso,5.687375,6
Kelantan_003_001_001_007,oh sekadar di pinggir,2.316625,4
Kelantan_003_001_001_009,oh amir ado cumo kito jah tok kelih tv tuh ado,4.490125,11
Kelantan_003_001_001_011,mmm mugo kito tengok dale internet gitu jah berito berito kato banjir,4.8784375,12
Kelantan_003_001_001_012,banjir kuat jugok banjir tuh kuantan banjir teganu banjir kelate banjir,5.0285625,11
Kelantan_003_001_001_013,rumoh naik air rumoh,1.8183125,4
Kelantan_003_001_001_015,yo air mano air air dale gelas ko air dale koloh ko gano,4.8065,13
Kelantan_003_001_001_017,oh gitu ingat ko ado setengoh ore kato naik air rumoh air rumoh kawe ado sokmo air dale gelas ca molek,8.1689375,21
Kelantan_003_001_001_019,iyo oh,1.84975,2
Kelantan_003_001_001_020,pasir puteh kito buke kato rano,3.493125,6
Kelantan_003_001_001_021,rumoh kito tuh dop oh jare naik air,4.915375,8
Kelantan_003_001_001_022,oh tapi tok tahulah takut oh loni sebab fenomena apo doh el nino el nina,6.3538125,15
Kelantan_003_001_001_024,ah gapo namo deh mugo mugo,3.534,6
Kelantan_003_001_001_026,eh ore pasir apo nih,3.6318125,5
Kelantan_003_001_001_028,ore ah,3.948875,2
Kelantan_003_001_001_029,wakaf che yeh panggil gapo dio namo deh,3.8791875,8
Kelantan_003_001_001_030,ko gapo gapo kalu ore machang panggil namo,5.2303125,8
Kelantan_003_001_001_032,mmm dok dulu maso ingat maso tahun duo ribu duo ribu duo gitu,6.7120625,13
Kelantan_003_001_001_033,ah banjir besar kae duo ribu duo tok keno tok banjir rumoh,4.9465625,12
Kelantan_003_001_001_034,ingat dok maso kecik kecik dulu,2.8415,6
Kelantan_003_001_001_036,oh naik perahu deh,2.0621875,4
Kelantan_003_001_001_037,oh ado perahu rumoh,2.1890625,4
Kelantan_003_001_001_039,oh ccedey doh lah ccedey  doh,3.528,6
Kelantan_003_001_001_041,ngoti eh,2.0305,2
Kelantan_003_001_001_042,bayaran brapo riya so palo,2.7601875,5
Kelantan_003_001_001_044,oh gitu pulok oh ado perahu gapo nah,5.3885,8
Kelantan_003_001_001_046,mmm yolo doh kito rumoh kito dop,3.5075625,7
Kelantan_003_001_001_048,dulu maso banjir besar dulu pun air naik sekat atas pado buku lali sikit jah,4.684625,15
Kelantan_003_001_001_049,tok sapa lutut bowoh atas pado buku lali jah,3.005375,9
Kelantan_003_001_001_051,dale sangat,2.823625,2
Kelantan_003_001_001_053,oh gitu oh mugo rumoh bukae atas atas bukit tapi gak tanoh tinggi la jugoknyo mugo dekat dengae ni kae dekat dengae jeram linang,8.756375,24
Kelantan_003_001_001_057,doh pahtu maso banjir tuh main air ko dop ko dok atas rumoh jah,6.728,14
Kelantan_003_001_001_059,hoo ado penyakit keno bowok air ko gano allergic,4.979625,9
Kelantan_003_001_001_061,gitu main air rumoh ore lain lah bukan main main air rumoh rumoh kito,4.2173125,14
Kelantan_003_001_001_063,nyelam nah ko,2.089875,3
Kelantan_003_001_001_065,berenang gitu jah,2.145625,3
Kelantan_003_001_001_067,iyo air keroh nih,2.0939375,4
Kelantan_003_001_001_069,oh pahtu tok pindoh lah maso banjir tuh,3.7119375,8
Kelantan_003_001_001_071,tok leh pindoh,1.6815,3
Kelantan_003_001_001_073,iyo oh gitu deh,2.442875,4
Kelantan_003_001_001_074,oh pah tu tok gi ado dekat dekat rumoh ado baruh,4.444125,11
